# File: data.dat
# Number of data points:     2999
# NOS: Number of occupied states 
# FOS: Fraction of occupied states 
# FOS: Area occupied 
# Grid size          NOS           FOS          AREA
# Maximum and minimum x data:
# Maximum and minimum y data:
# Column 1: Number of bins (total number of states)
# Column 2: Number of occupied bins (number of occupied states)
# Column 3: Fraction of the states occupied
# Column 4: Number of states occupied relative to random distribution
# Column 5: Entropy relative to random distribution for T=298.15K in cal / mol K
         811        2887       1.77990       0.96491      -0.07098
         813        2887       1.77552       0.96491      -0.07098
         815        2889       1.77239       0.96557      -0.06961
         817        2881       1.76316       0.96290      -0.07512
         819        2873       1.75397       0.96023      -0.08064
         821        2890       1.76005       0.96591      -0.06892
         823        2896       1.75942       0.96791      -0.06480
         825        2901       1.75818       0.96959      -0.06137
         827        2893       1.74909       0.96691      -0.06686
         829        2882       1.73824       0.96324      -0.07443
         831        2892       1.74007       0.96658      -0.06755
         833        2890       1.73469       0.96591      -0.06892
         835        2898       1.73533       0.96858      -0.06343
         837        2892       1.72760       0.96625      -0.06821
         839        2903       1.73004       0.97025      -0.06000
         841        2892       1.71938       0.96658      -0.06755
         843        2895       1.71708       0.96758      -0.06549
         845        2897       1.71420       0.96825      -0.06411
         847        2895       1.70897       0.96758      -0.06549
         849        2888       1.70082       0.96524      -0.07030
         851        2886       1.69565       0.96457      -0.07167
         853        2884       1.69050       0.96390      -0.07305
         855        2900       1.69591       0.96925      -0.06206
         857        2914       1.70012       0.97361      -0.05315
         859        2909       1.69325       0.97226      -0.05590
         861        2904       1.68641       0.97059      -0.05932
         863        2900       1.68019       0.96893      -0.06272
         865        2901       1.67688       0.96959      -0.06137
         867        2889       1.66609       0.96557      -0.06961
         869        2886       1.66053       0.96425      -0.07234
         871        2902       1.66590       0.96992      -0.06069
         873        2911       1.66724       0.97293      -0.05453
         875        2897       1.65543       0.96793      -0.06478
         877        2897       1.65165       0.96825      -0.06411
         879        2901       1.65017       0.96926      -0.06204
         881        2911       1.65210       0.97293      -0.05453
         883        2911       1.64836       0.97260      -0.05520
         885        2903       1.64011       0.96993      -0.06067
         887        2893       1.63078       0.96691      -0.06686
         889        2897       1.62936       0.96793      -0.06478
         891        2897       1.62570       0.96793      -0.06478
         893        2885       1.61534       0.96392      -0.07302
         895        2899       1.61955       0.96859      -0.06341
         897        2888       1.60981       0.96492      -0.07096
         899        2898       1.61179       0.96826      -0.06409
         901        2904       1.61154       0.97026      -0.05998
         903        2913       1.61296       0.97327      -0.05383
         905        2899       1.60166       0.96859      -0.06341
         907        2898       1.59757       0.96826      -0.06409
         909        2897       1.59351       0.96793      -0.06478
         911        2911       1.59769       0.97260      -0.05520
         913        2914       1.59584       0.97361      -0.05315
         915        2909       1.58962       0.97193      -0.05656
         917        2916       1.58997       0.97427      -0.05179
         919        2906       1.58107       0.97093      -0.05861
         921        2904       1.57655       0.97026      -0.05998
         923        2906       1.57421       0.97093      -0.05861
         925        2901       1.56811       0.96926      -0.06204
         927        2911       1.57012       0.97260      -0.05520
         929        2911       1.56674       0.97260      -0.05520
         931        2904       1.55961       0.97026      -0.05998
         933        2905       1.55681       0.97060      -0.05930
         935        2901       1.55134       0.96926      -0.06204
         937        2900       1.54749       0.96893      -0.06272
         939        2918       1.55378       0.97494      -0.05043
         941        2921       1.55207       0.97594      -0.04838
         943        2921       1.54878       0.97594      -0.04838
         945        2911       1.54021       0.97260      -0.05520
         947        2910       1.53643       0.97227      -0.05588
         949        2904       1.53003       0.97026      -0.05998
         951        2908       1.52892       0.97160      -0.05725
         953        2913       1.52833       0.97327      -0.05383
         955        2912       1.52461       0.97294      -0.05452
